Sleeper_Player_ID,Full_Name,Position,Status,NFL_Team,years_exp,rookie_year,Birth_Date,Team,Age,Key,Rookie_Year,Is_Rookie,Had_Recent_Stats,Is_Rostered
12546,Marcus Yarns,RB,Active,NO,0.0,0,2001-10-30,FA,23.6,marcus yarns|RB,0.0,True,False,False
11633,Jamari Thrash,WR,Active,CLE,1.0,2024,2000-12-19,FA,24.4,jamari thrash|WR,2024.0,False,True,False
3433,Alex Erickson,WR,Active,FA,9.0,2016,1992-11-06,FA,32.6,alex erickson|WR,2016.0,False,True,False
12868,Montrell Johnson,RB,Active,PHI,0.0,0,2002-10-13,FA,22.6,montrell johnson|RB,0.0,True,False,False
4111,D'Onta Foreman,RB,Active,FA,8.0,2017,1996-04-24,FA,29.1,d'onta foreman|RB,2017.0,False,True,False
6386,Alex Bachman,WR,Active,LV,6.0,2019,1996-05-29,FA,29.0,alex bachman|WR,2019.0,False,True,False
12731,Dan Jackson,DB,Active,DET,0.0,0,2000-11-30,FA,24.5,dan jackson|DB,0.0,True,False,False
12720,Zeek Biggers,DL,Active,MIA,0.0,0,2003-10-04,FA,21.7,zeek biggers|DL,0.0,True,False,False
4443,Pharaoh Brown,TE,Active,MIA,8.0,2017,1994-05-04,FA,31.1,pharaoh brown|TE,2017.0,False,True,False
8414,Britain Covey,WR,Active,LAR,3.0,2022,1997-03-18,FA,28.2,britain covey|WR,2022.0,False,True,False
12621,Josaiah Stewart,DE,Active,LAR,0.0,0,2003-04-26,FA,22.1,josaiah stewart|DE,0.0,True,False,False
8523,Nick Muse,TE,Active,PHI,3.0,2022,1998-11-25,FA,26.5,nick muse|TE,2022.0,False,True,False
13062,Jermari Harris,CB,Active,TEN,0.0,0,2000-09-19,FA,24.7,jermari harris|CB,0.0,True,False,False
12559,Shavon Revel,DB,Active,DAL,0.0,0,2001-04-08,FA,24.1,shavon revel|DB,0.0,True,False,False
9501,DeMario Douglas,WR,Active,NE,2.0,2023,2000-12-08,Haxen2000,24.5,demario douglas|WR,2023.0,False,True,True
8180,Jalen Nailor,WR,Active,MIN,3.0,2022,1999-03-02,FA,26.2,jalen nailor|WR,2022.0,False,True,False
12644,Barryn Sorrell,DE,Active,GB,0.0,0,2002-12-22,FA,22.4,barryn sorrell|DE,0.0,True,False,False
1737,Case Keenum,QB,Active,CHI,13.0,2012,1988-02-17,FA,37.3,case keenum|QB,2012.0,False,True,False
12655,Tyler Baron,DE,Active,NYJ,0.0,0,2001-10-22,FA,23.6,tyler baron|DE,0.0,True,False,False
12519,Luther Burden,WR,Active,CHI,0.0,0,2003-12-12,FA,21.5,luther burden|WR,0.0,True,False,False
9486,Dontayvion Wicks,WR,Active,GB,2.0,2023,2001-06-16,FA,24.0,dontayvion wicks|WR,2023.0,False,True,False
1346,Marquise Goodwin,WR,Active,FA,11.0,2013,1990-11-19,FA,34.5,marquise goodwin|WR,2013.0,False,True,False
13199,Montorie Foster,WR,Active,SEA,0.0,0,2001-08-03,FA,23.8,montorie foster|WR,0.0,True,False,False
12455,Brashard Smith,RB,Active,KC,0.0,0,2003-04-11,FA,22.1,brashard smith|RB,0.0,True,False,False
4881,Lamar Jackson,QB,Active,BAL,7.0,2018,1997-01-07,MLeitheiser,28.4,lamar jackson|QB,2018.0,False,True,True
11618,Jalen McMillan,WR,Active,TB,1.0,2024,2001-12-07,Haxen2000,23.5,jalen mcmillan|WR,2024.0,False,True,True
4219,Jeremy McNichols,RB,Active,WAS,8.0,2017,1995-12-26,FA,29.4,jeremy mcnichols|RB,2017.0,False,True,False
12867,Addison West,G,Active,MIA,0.0,0,2000-12-05,FA,24.5,addison west|G,0.0,True,False,False
10983,Sean Clifford,QB,Active,GB,2.0,2023,1998-07-14,FA,26.9,sean clifford|QB,2023.0,False,True,False
2133,Davante Adams,WR,Active,LAR,11.0,2014,1992-12-24,MLeitheiser,32.4,davante adams|WR,2014.0,False,True,True
96,Aaron Rodgers,QB,Active,FA,20.0,2005,1983-12-02,NevadaLou,41.5,aaron rodgers|QB,2005.0,False,True,True
5872,Deebo Samuel,WR,Active,WAS,6.0,2019,1996-01-15,sportzballz,29.4,deebo samuel|WR,2019.0,False,True,True
12941,Bryson Nesbit,TE,Active,MIN,0.0,0,2002-09-25,FA,22.7,bryson nesbit|TE,0.0,True,False,False
9480,Brenton Strange,TE,Active,JAX,2.0,2023,2000-12-27,FA,24.4,brenton strange|TE,2023.0,False,True,False
12545,Tyler Shough,QB,Active,NO,0.0,0,1999-09-28,FA,25.7,tyler shough|QB,0.0,True,False,False
827,Tyrod Taylor,QB,Active,NYJ,14.0,2011,1989-08-03,FA,35.8,tyrod taylor|QB,2011.0,False,True,False
4892,Baker Mayfield,QB,Active,TB,7.0,2018,1995-04-14,NevadaLou,30.1,baker mayfield|QB,2018.0,False,True,True
4137,James Conner,RB,Active,ARI,8.0,2017,1995-05-05,boxerschwartz,30.1,james conner|RB,2017.0,False,True,True
10862,Dorian Thompson-Robinson,QB,Active,PHI,2.0,2023,1999-11-14,FA,25.5,dorian thompson-robinson|QB,2023.0,False,True,False
8145,Jeremy Ruckert,TE,Active,NYJ,3.0,2022,2000-08-11,FA,24.8,jeremy ruckert|TE,2022.0,False,True,False
12518,Tyler Warren,TE,Active,IND,0.0,0,2002-05-24,FA,23.0,tyler warren|TE,0.0,True,False,False
7106,Lawrence Cager,TE,Active,WAS,5.0,2020,1997-08-20,FA,27.8,lawrence cager|TE,2020.0,False,True,False
12643,Kyle Kennard,DE,Active,LAC,0.0,0,2001-12-12,FA,23.5,kyle kennard|DE,0.0,True,False,False
12613,Tate Ratledge,OL,Active,DET,0.0,0,2001-04-26,FA,24.1,tate ratledge|OL,0.0,True,False,False
12689,JJ Pegues,DT,Active,LV,0.0,0,2001-11-25,FA,23.5,jj pegues|DT,0.0,True,False,False
928,Randall Cobb,WR,Active,FA,13.0,2011,1990-08-22,FA,34.8,randall cobb|WR,2011.0,False,True,False
9506,Sean Tucker,RB,Active,TB,2.0,2023,2001-10-25,FA,23.6,sean tucker|RB,2023.0,False,True,False
7607,Michael Carter,RB,Active,ARI,4.0,2021,1999-05-07,FA,26.1,michael carter|RB,2021.0,False,True,False
8167,Christian Watson,WR,Active,GB,3.0,2022,1999-05-12,Bakari2,26.1,christian watson|WR,2022.0,False,True,True
8211,Tyrion Davis-Price,RB,Active,FA,3.0,2022,2000-10-23,FA,24.6,tyrion davis-price|RB,2022.0,False,True,False
7599,Jermar Jefferson,RB,Active,FA,4.0,2021,2000-04-15,FA,25.1,jermar jefferson|RB,2021.0,False,True,False
12897,Nathan Carter,RB,Active,ATL,0.0,0,2002-05-22,FA,23.0,nathan carter|RB,0.0,True,False,False
9999,Will Levis,QB,Active,TEN,2.0,2023,1999-06-27,Haxen2000,25.9,will levis|QB,2023.0,False,True,True
12509,Tre Harris,WR,Active,LAC,0.0,0,2002-02-28,FA,23.2,tre harris|WR,0.0,True,False,False
5947,Jakobi Meyers,WR,Active,LV,6.0,2019,1996-11-09,MLeitheiser,28.6,jakobi meyers|WR,2019.0,False,True,True
12778,Jerjuan Newton,WR,Active,DEN,0.0,0,2001-05-19,FA,24.0,jerjuan newton|WR,0.0,True,False,False
12946,Dontae Fleming,WR,Active,MIN,0.0,0,2001-11-28,FA,23.5,dontae fleming|WR,0.0,True,False,False
11651,Isaac Guerendo,RB,Active,SF,1.0,2024,2000-06-28,jrroblestn,24.9,isaac guerendo|RB,2024.0,False,True,True
12664,Jackson Slater,OL,Active,TEN,0.0,0,2003-05-30,FA,22.0,jackson slater|OL,0.0,True,False,False
12592,Jared Wilson,OL,Active,NE,0.0,0,2003-06-05,FA,22.0,jared wilson|OL,0.0,True,False,False
12700,Gavin Bartholomew,TE,Active,MIN,0.0,0,2003-04-30,FA,22.1,gavin bartholomew|TE,0.0,True,False,False
3271,Tyler Higbee,TE,Active,LAR,9.0,2016,1993-01-01,FA,32.4,tyler higbee|TE,2016.0,False,True,False
12823,Joe Evans,DT,Active,FA,0.0,0,2001-04-27,FA,24.1,joe evans|DT,0.0,True,False,False
12761,Jordan Moore,WR,Active,CIN,0.0,0,2002-04-18,FA,23.1,jordan moore|WR,0.0,True,False,False
12940,Tre Stewart,RB,Active,MIN,0.0,0,2002-12-14,FA,22.5,tre stewart|RB,0.0,True,False,False
4988,Nick Chubb,RB,Active,FA,7.0,2018,1995-12-27,Bakari2,29.4,nick chubb|RB,2018.0,False,True,True
13081,Xavier Carlton,LB,Active,CHI,0.0,0,2001-08-22,FA,23.8,xavier carlton|LB,0.0,True,False,False
1535,Cordarrelle Patterson,RB,Active,PIT,12.0,2013,1991-03-17,FA,34.2,cordarrelle patterson|RB,2013.0,False,True,False
11638,Ricky Pearsall,WR,Active,SF,1.0,2024,2000-09-09,MLeitheiser,24.7,ricky pearsall|WR,2024.0,False,True,True
12514,Emeka Egbuka,WR,Active,TB,0.0,0,2002-10-14,FA,22.6,emeka egbuka|WR,0.0,True,False,False
7569,Nico Collins,WR,Active,HOU,4.0,2021,1999-03-19,jrroblestn,26.2,nico collins|WR,2021.0,False,True,True
12987,Kendall Paul,DB,Active,LV,0.0,0,2001-07-10,FA,23.9,kendall paul|DB,0.0,True,False,False
6659,Craig Reynolds,RB,Active,DET,6.0,2019,1996-06-15,FA,29.0,craig reynolds|RB,2019.0,False,True,False
9228,Bryce Young,QB,Active,CAR,2.0,2023,2001-07-25,nilmaven,23.8,bryce young|QB,2023.0,False,True,True
12598,Jonah Savaiinaea,OL,Active,MIA,0.0,0,2004-01-13,FA,21.4,jonah savaiinaea|OL,0.0,True,False,False
12487,Terrance Ferguson,TE,Active,LAR,0.0,0,2003-03-07,FA,22.2,terrance ferguson|TE,0.0,True,False,False
10221,Ronnie Bell,WR,Active,DET,2.0,2023,2000-01-28,FA,25.3,ronnie bell|WR,2023.0,False,True,False
5973,Josh Oliver,TE,Active,MIN,6.0,2019,1997-03-21,FA,28.2,josh oliver|TE,2019.0,False,True,False
8408,Jordan Mason,RB,Active,MIN,3.0,2022,1999-05-24,FA,26.0,jordan mason|RB,2022.0,False,True,False
5128,Logan Woodside,QB,Active,CIN,7.0,2018,1995-01-27,FA,30.3,logan woodside|QB,2018.0,False,True,False
11650,Luke McCaffrey,WR,Active,WAS,1.0,2024,2001-04-02,nilmaven,24.2,luke mccaffrey|WR,2024.0,False,True,True
12661,Jordan Hancock,DB,Active,BUF,0.0,0,2003-08-12,FA,21.8,jordan hancock|DB,0.0,True,False,False
7021,Rico Dowdle,RB,Active,CAR,5.0,2020,1998-06-14,samreilly,27.0,rico dowdle|RB,2020.0,False,True,True
11895,Mason Tipton,WR,Active,NO,1.0,2024,2000-09-27,FA,24.7,mason tipton|WR,2024.0,False,True,False
7083,Tyler Huntley,QB,Active,FA,5.0,2020,1998-02-03,FA,27.3,tyler huntley|QB,2020.0,False,True,False
12774,Joe Huber,OG,Active,MIN,0.0,0,2002-05-02,FA,23.1,joe huber|OG,0.0,True,False,False
8137,George Pickens,WR,Active,DAL,3.0,2022,2001-03-04,Haxen2000,24.2,george pickens|WR,2022.0,False,True,True
5987,Alexander Mattison,RB,Active,MIA,6.0,2019,1998-06-19,NevadaLou,26.9,alexander mattison|RB,2019.0,False,True,True
12697,Antwaun Powell-Ryland,DE,Active,PHI,0.0,0,2002-02-23,FA,23.3,antwaun powell-ryland|DE,0.0,True,False,False
8135,Treylon Burks,WR,Active,TEN,3.0,2022,2000-03-23,FA,25.2,treylon burks|WR,2022.0,False,True,False
7694,Tommy Tremble,TE,Active,CAR,4.0,2021,2000-06-02,FA,25.0,tommy tremble|TE,2021.0,False,True,False
13053,Daniel Jackson,WR,Active,HOU,0.0,0,2002-04-25,FA,23.1,daniel jackson|WR,0.0,True,False,False
9484,Tucker Kraft,TE,Active,GB,2.0,2023,2000-11-03,MLeitheiser,24.6,tucker kraft|TE,2023.0,False,True,True
10215,Jake Haener,QB,Active,NO,2.0,2023,1999-03-10,FA,26.2,jake haener|QB,2023.0,False,True,False
11597,Theo Johnson,TE,Active,NYG,1.0,2024,2001-02-26,boxerschwartz,24.3,theo johnson|TE,2024.0,False,True,True
11576,Braelon Allen,RB,Active,NYJ,1.0,2024,2004-01-20,nilmaven,21.4,braelon allen|RB,2024.0,False,True,True
12647,Billy Bowman,DB,Active,ATL,0.0,0,2003-01-29,FA,22.3,billy bowman|DB,0.0,True,False,False
12555,Donovan Jackson,OL,Active,MIN,0.0,0,2002-12-04,FA,22.5,donovan jackson|OL,0.0,True,False,False
7596,Elijah Moore,WR,Active,BUF,4.0,2021,2000-03-27,nilmaven,25.2,elijah moore|WR,2021.0,False,True,True
8146,Garrett Wilson,WR,Active,NYJ,3.0,2022,2000-07-22,NevadaLou,24.9,garrett wilson|WR,2022.0,False,True,True
5209,Mike Boone,RB,Active,FA,7.0,2018,1995-06-30,FA,29.9,mike boone|RB,2018.0,False,True,False
4663,Austin Ekeler,RB,Active,WAS,8.0,2017,1995-05-17,NevadaLou,30.0,austin ekeler|RB,2017.0,False,True,True
13028,Elliott Davison,DB,Active,NO,0.0,0,2001-12-19,FA,23.4,elliott davison|DB,0.0,True,False,False
9511,Keaton Mitchell,RB,Active,BAL,2.0,2023,2002-01-17,NevadaLou,23.4,keaton mitchell|RB,2023.0,False,True,True
11375,Jarrett Horst,OL,Active,FA,0.0,,2000-02-07,FA,25.3,jarrett horst|OL,,True,False,False
7521,Chris Blair,WR,Active,ATL,4.0,2021,1997-10-06,FA,27.6,chris blair|WR,2021.0,False,True,False
12543,Tahj Brooks,RB,Active,CIN,0.0,0,2002-05-13,FA,23.0,tahj brooks|RB,0.0,True,False,False
7438,Kristian Wilkerson,WR,Active,BUF,5.0,2020,1997-01-10,FA,28.4,kristian wilkerson|WR,2020.0,False,True,False
12680,Rylie Mills,DL,Active,SEA,0.0,0,2001-08-20,FA,23.8,rylie mills|DL,0.0,True,False,False
12734,Donte Kent,CB,Active,PIT,0.0,0,2001-09-28,FA,23.7,donte kent|CB,0.0,True,False,False
8208,Tyler Badie,RB,Active,DEN,3.0,2022,2000-02-07,FA,25.3,tyler badie|RB,2022.0,False,True,False
11586,Blake Corum,RB,Active,LAR,1.0,2024,2000-11-25,ShrynoRyno,24.5,blake corum|RB,2024.0,False,True,True
11139,Elijah Cooks,WR,Active,PHI,2.0,2023,1998-10-13,FA,26.6,elijah cooks|WR,2023.0,False,True,False
12695,Robert Longerbeam,DB,Active,BAL,0.0,0,2001-01-18,FA,24.4,robert longerbeam|DB,0.0,True,False,False
8225,Daniel Bellinger,TE,Active,NYG,3.0,2022,2000-09-22,FA,24.7,daniel bellinger|TE,2022.0,False,True,False
5938,Lil'Jordan Humphrey,WR,Active,NYG,6.0,2019,1998-04-19,FA,27.1,lil'jordan humphrey|WR,2019.0,False,True,False
12648,Cody Simon,LB,Active,ARI,0.0,0,2002-04-01,FA,23.2,cody simon|LB,0.0,True,False,False
12504,Kaleb Johnson,RB,Active,PIT,0.0,0,2003-08-14,FA,21.8,kaleb johnson|RB,0.0,True,False,False
12585,James Pearce,DL,Active,ATL,0.0,0,2003-10-12,FA,21.6,james pearce|DL,0.0,True,False,False
12474,Woody Marks,RB,Active,HOU,0.0,0,2000-12-29,FA,24.4,woody marks|RB,0.0,True,False,False
11644,Cody Schrader,RB,Active,LAR,1.0,2024,1999-09-08,FA,25.7,cody schrader|RB,2024.0,False,True,False
4040,JuJu Smith-Schuster,WR,Active,KC,8.0,2017,1996-11-22,FA,28.5,juju smith-schuster|WR,2017.0,False,True,False
8206,Skylar Thompson,QB,Active,PIT,3.0,2022,1997-06-04,FA,28.0,skylar thompson|QB,2022.0,False,True,False
12171,British Brooks,RB,Active,HOU,1.0,2024,1999-11-18,FA,25.5,british brooks|RB,2024.0,False,True,False
3321,Tyreek Hill,WR,Active,MIA,9.0,2016,1994-03-01,Bakari2,31.2,tyreek hill|WR,2016.0,False,True,True
8013,Tim Jones,WR,Active,MIN,4.0,2021,1998-05-15,FA,27.0,tim jones|WR,2021.0,False,True,False
13074,Isaiah Neyor,WR,Active,SF,0.0,0,2001-06-07,FA,24.0,isaiah neyor|WR,0.0,True,False,False
6185,Easton Stick,QB,Active,ATL,6.0,2019,1995-09-15,FA,29.7,easton stick|QB,2019.0,False,True,False
8197,Peyton Hendershot,TE,Active,FA,3.0,2022,1999-04-23,FA,26.1,peyton hendershot|TE,2022.0,False,True,False
2216,Mike Evans,WR,Active,TB,11.0,2014,1993-08-21,Haxen2000,31.8,mike evans|WR,2014.0,False,True,True
7562,Tutu Atwell,WR,Active,LAR,4.0,2021,1999-10-07,FA,25.6,tutu atwell|WR,2021.0,False,True,False
12708,Jalen McLeod,DE,Active,JAX,0.0,0,2002-06-05,FA,23.0,jalen mcleod|DE,0.0,True,False,False
8132,Tyler Allgeier,RB,Active,ATL,3.0,2022,2000-04-15,jrroblestn,25.1,tyler allgeier|RB,2022.0,False,True,True
12523,Jimmy Horn,WR,Active,CAR,0.0,0,2002-09-12,FA,22.7,jimmy horn|WR,0.0,True,False,False
8254,Julius Chestnut,RB,Active,TEN,3.0,2022,2000-10-26,FA,24.6,julius chestnut|RB,2022.0,False,True,False
12489,RJ Harvey,RB,Active,DEN,0.0,0,2001-02-04,FA,24.3,rj harvey|RB,0.0,True,False,False
12624,Caleb Rogers,OL,Active,LV,0.0,0,2001-10-03,FA,23.7,caleb rogers|OL,0.0,True,False,False
12748,Major Burns,DB,Active,CHI,0.0,0,2002-05-22,FA,23.0,major burns|DB,0.0,True,False,False
11641,Lwal  Uguak,DT,Active,FA,0.0,,2000-03-30,FA,25.2,lwal  uguak|DT,,True,False,False
2161,Jerick McKinnon,RB,Active,FA,10.0,2014,1992-05-03,FA,33.1,jerick mckinnon|RB,2014.0,False,True,False
8157,Bailey Zappe,QB,Active,KC,3.0,2022,1999-04-26,FA,26.1,bailey zappe|QB,2022.0,False,True,False
12552,Walter Nolen,DL,Active,ARI,0.0,0,2003-10-14,FA,21.6,walter nolen|DL,0.0,True,False,False
13031,Jasheen Davis,DE,Active,NO,0.0,0,2001-12-18,FA,23.4,jasheen davis|DE,0.0,True,False,False
6379,Khari Blasingame,FB,Active,FA,6.0,2019,1996-07-01,FA,28.9,khari blasingame|FB,2019.0,False,True,False
12612,T.J. Sanders,DL,Active,BUF,0.0,0,2003-07-30,FA,21.8,t.j. sanders|DL,0.0,True,False,False
7535,Hunter Long,TE,Active,JAX,4.0,2021,1998-08-19,FA,26.8,hunter long|TE,2021.0,False,True,False
12482,Savion Williams,WR,Active,GB,0.0,0,2001-11-22,FA,23.5,savion williams|WR,0.0,True,False,False
12843,Trey Rucker,DB,Active,FA,0.0,0,2001-01-12,FA,24.4,trey rucker|DB,0.0,True,False,False
13190,Taylor Elgersma,QB,Active,GB,0.0,0,2002-03-27,FA,23.2,taylor elgersma|QB,0.0,True,False,False
11959,Bryce Oliver,WR,Active,TEN,1.0,2024,2000-05-19,FA,25.0,bryce oliver|WR,2024.0,False,True,False
13119,Collin Schlee,QB,Active,WAS,0.0,0,2001-05-30,FA,24.0,collin schlee|QB,0.0,True,False,False
12894,Makari Paige,DB,Active,NYG,0.0,0,2002-01-11,FA,23.4,makari paige|DB,0.0,True,False,False
12650,Danny Stutsman,LB,Active,NO,0.0,0,2003-03-10,FA,22.2,danny stutsman|LB,0.0,True,False,False
8253,Deven Thompkins,WR,Active,FA,3.0,2022,1999-12-23,FA,25.4,deven thompkins|WR,2022.0,False,True,False
6421,Jalen Guyton,WR,Active,FA,5.0,2019,1997-06-07,FA,28.0,jalen guyton|WR,2019.0,False,True,False
12642,Jalen Travis,OT,Active,IND,0.0,0,2002-04-19,FA,23.1,jalen travis|OT,0.0,True,False,False
12569,Kelvin Banks,OL,Active,NO,0.0,0,2004-03-10,FA,21.2,kelvin banks|OL,0.0,True,False,False
4351,Tim Patrick,WR,Active,DET,8.0,2017,1993-11-23,FA,31.5,tim patrick|WR,2017.0,False,True,False
12556,Donovan Ezeiruaku,DL,Active,DAL,0.0,0,2003-09-25,FA,21.7,donovan ezeiruaku|DL,0.0,True,False,False
12707,Luke Newman,OG,Active,CHI,0.0,0,2002-03-31,FA,23.2,luke newman|OG,0.0,True,False,False
12741,Garrett Dellinger,OG,Active,BAL,0.0,0,2002-02-18,FA,23.3,garrett dellinger|OG,0.0,True,False,False
12675,Jason Marshall,CB,Active,MIA,0.0,0,2002-09-06,FA,22.7,jason marshall|CB,0.0,True,False,False
2410,Jamison Crowder,WR,Active,FA,10.0,2015,1993-06-17,FA,32.0,jamison crowder|WR,2015.0,False,True,False
9220,Evan Hull,RB,Active,PIT,2.0,2023,2000-10-26,FA,24.6,evan hull|RB,2023.0,False,True,False
6984,Tony Jones,RB,Active,FA,5.0,2020,1997-11-24,FA,27.5,tony jones|RB,2020.0,False,True,False
11596,Ben Sinnott,TE,Active,WAS,1.0,2024,2002-06-14,FA,23.0,ben sinnott|TE,2024.0,False,True,False
3198,Derrick Henry,RB,Active,BAL,9.0,2016,1994-01-04,NevadaLou,31.4,derrick henry|RB,2016.0,False,True,True
12522,Cameron Ward,QB,Active,TEN,0.0,0,2002-05-25,FA,23.0,cameron ward|QB,0.0,True,False,False
6885,Ke'Shawn Vaughn,RB,Active,FA,5.0,2020,1997-05-04,FA,28.1,ke'shawn vaughn|RB,2020.0,False,True,False
8143,Jerome Ford,RB,Active,CLE,3.0,2022,1999-09-12,boxerschwartz,25.7,jerome ford|RB,2022.0,False,True,True
6694,D'Ernest Johnson,RB,Active,FA,6.0,2019,1996-02-27,FA,29.3,d'ernest johnson|RB,2019.0,False,True,False
12496,Tai Felton,WR,Active,MIN,0.0,0,2003-03-15,FA,22.2,tai felton|WR,0.0,True,False,False
12567,Malaki Starks,DB,Active,BAL,0.0,0,2003-11-13,FA,21.5,malaki starks|DB,0.0,True,False,False
12656,Robbie Ouzts,TE,Active,SEA,0.0,0,2002-09-06,FA,22.7,robbie ouzts|TE,0.0,True,False,False
6847,Devin Duvernay,WR,Active,CHI,5.0,2020,1997-09-12,FA,27.7,devin duvernay|WR,2020.0,False,True,False
5257,Tim Boyle,QB,Active,TEN,7.0,2018,1994-10-03,FA,30.7,tim boyle|QB,2018.0,False,True,False
2750,DeAndre Carter,WR,Active,CLE,10.0,2015,1993-04-10,FA,32.1,deandre carter|WR,2015.0,False,True,False
9493,Puka Nacua,WR,Active,LAR,2.0,2023,2001-05-29,jrroblestn,24.0,puka nacua|WR,2023.0,False,True,True
13149,Caden Davis,K,Active,NYJ,0.0,0,2001-02-27,FA,24.3,caden davis|K,0.0,True,False,False
10226,Andrei Iosivas,WR,Active,CIN,2.0,2023,1999-10-15,nilmaven,25.6,andrei iosivas|WR,2023.0,False,True,True
12575,Seth McLaughlin,OL,Active,CIN,0.0,0,2001-08-27,FA,23.8,seth mclaughlin|OL,0.0,True,False,False
6996,JaMycal Hasty,RB,Active,FA,5.0,2020,1996-09-12,FA,28.7,jamycal hasty|RB,2020.0,False,True,False
12653,Jack Kiser,LB,Active,JAX,0.0,0,2000-09-10,FA,24.7,jack kiser|LB,0.0,True,False,False
13147,Gus Hartwig,C,Active,NYJ,0.0,0,2002-01-21,FA,23.4,gus hartwig|C,0.0,True,False,False
11617,Malachi Corley,WR,Active,NYJ,1.0,2024,2002-03-21,FA,23.2,malachi corley|WR,2024.0,False,True,False
12923,Jordan Clark,DB,Active,NYJ,0.0,0,2001-04-22,FA,24.1,jordan clark|DB,0.0,True,False,False
4981,Calvin Ridley,WR,Active,TEN,7.0,2018,1994-12-20,boxerschwartz,30.4,calvin ridley|WR,2018.0,False,True,True
4171,Josh Reynolds,WR,Active,NYJ,8.0,2017,1995-02-16,FA,30.3,josh reynolds|WR,2017.0,False,True,False
6926,Brycen Hopkins,TE,Active,FA,4.0,2020,1997-03-27,FA,28.2,brycen hopkins|TE,2020.0,False,True,False
13096,Paris Shand,DE,Active,BUF,0.0,0,2001-05-07,FA,24.1,paris shand|DE,0.0,True,False,False
7946,Jack Stoll,TE,Active,NO,4.0,2021,1998-01-28,FA,27.3,jack stoll|TE,2021.0,False,True,False
12728,Marcus Bryant,OL,Active,NE,0.0,0,2002-06-22,FA,22.9,marcus bryant|OL,0.0,True,False,False
12906,Cam Camper,WR,Active,JAX,0.0,0,2001-08-21,FA,23.8,cam camper|WR,0.0,True,False,False
8160,Kenny Pickett,QB,Active,CLE,3.0,2022,1998-06-06,FA,27.0,kenny pickett|QB,2022.0,False,True,False
9479,Darnell Washington,TE,Active,PIT,2.0,2023,2001-08-17,FA,23.8,darnell washington|TE,2023.0,False,True,False
11577,Will Shipley,RB,Active,PHI,1.0,2024,2002-08-29,FA,22.8,will shipley|RB,2024.0,False,True,False
12540,Chimere Dike,WR,Active,TEN,0.0,0,2001-12-14,FA,23.5,chimere dike|WR,0.0,True,False,False
5859,A.J. Brown,WR,Active,PHI,6.0,2019,1997-06-30,Bakari2,27.9,a.j. brown|WR,2019.0,False,True,True
4034,Christian McCaffrey,RB,Active,SF,8.0,2017,1996-06-07,boxerschwartz,29.0,christian mccaffrey|RB,2017.0,False,True,True
5937,Diontae Johnson,WR,Active,CLE,6.0,2019,1996-07-05,Haxen2000,28.9,diontae johnson|WR,2019.0,False,True,True
12721,Kaden Prather,WR,Active,BUF,0.0,0,2002-09-06,FA,22.7,kaden prather|WR,0.0,True,False,False
12679,Jordan Phillips,DL,Active,MIA,0.0,0,2004-06-30,FA,20.9,jordan phillips|DL,0.0,True,False,False
4455,Matt Breida,RB,Active,FA,7.0,2017,1995-02-28,FA,30.3,matt breida|RB,2017.0,False,True,False
7591,Justin Fields,QB,Active,NYJ,4.0,2021,1999-03-05,jrroblestn,26.2,justin fields|QB,2021.0,False,True,True
5134,Keith Kirkwood,WR,Active,BAL,7.0,2018,1994-12-26,FA,30.4,keith kirkwood|WR,2018.0,False,True,False
2309,Amari Cooper,WR,Active,FA,10.0,2015,1994-06-17,Haxen2000,31.0,amari cooper|WR,2015.0,False,True,True
7771,Jake Funk,RB,Active,FA,3.0,2021,1998-01-11,FA,27.4,jake funk|RB,2021.0,False,True,False
4866,Saquon Barkley,RB,Active,PHI,7.0,2018,1997-02-09,sportzballz,28.3,saquon barkley|RB,2018.0,False,True,True
13217,Hunter Dekkers,QB,Active,NO,0.0,0,2001-07-04,FA,23.9,hunter dekkers|QB,0.0,True,False,False
4068,Mike Williams,WR,Active,LAC,8.0,2017,1994-10-04,Haxen2000,30.7,mike williams|WR,2017.0,False,True,True
8170,James Mitchell,TE,Active,CAR,3.0,2022,1999-08-11,FA,25.8,james mitchell|TE,2022.0,False,True,False
1833,Damien Williams,RB,Inactive,FA,9.0,2014,1992-04-03,FA,33.2,damien williams|RB,2014.0,False,True,False
12554,Tyleik Williams,DL,Active,DET,0.0,0,2003-02-25,FA,22.3,tyleik williams|DL,0.0,True,False,False
12696,Aeneas Peebles,DT,Active,BAL,0.0,0,2001-09-03,FA,23.7,aeneas peebles|DT,0.0,True,False,False
5967,Tony Pollard,RB,Active,TEN,6.0,2019,1997-04-30,Haxen2000,28.1,tony pollard|RB,2019.0,False,True,True
12714,Bilhal Kone,CB,Active,BAL,0.0,0,2002-03-03,FA,23.2,bilhal kone|CB,0.0,True,False,False
12048,George Holani,RB,Active,SEA,1.0,2024,1999-12-16,FA,25.5,george holani|RB,2024.0,False,True,False
10217,Clayton Tune,QB,Active,ARI,2.0,2023,1999-03-23,FA,26.2,clayton tune|QB,2023.0,False,True,False
12888,Dalen Cambre,WR,Active,NYG,0.0,0,2001-04-10,FA,24.1,dalen cambre|WR,0.0,True,False,False
12641,Jaylin Lane,WR,Active,WAS,0.0,0,2002-05-01,FA,23.1,jaylin lane|WR,0.0,True,False,False
12558,Josh Conerly,OL,Active,WAS,0.0,0,2003-11-05,FA,21.6,josh conerly|OL,0.0,True,False,False
